id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
2438,COS-02438,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,82,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622755603304,2026-02-18,1
2439,SUP-02439,"Centrum Men","سنتروم رجال",Supplements,420.00,107,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622782857700,2027-03-07,1
2440,MED-02440,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,105,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622194311985,2026-12-15,1
2441,MED-02441,"Panadol Extra","بانادول إكسترا",Medicine,45.00,115,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622494190382,2026-03-05,1
2442,MED-02442,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,190,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622592914018,2026-03-15,1
2443,COS-02443,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,193,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622465335208,2026-09-19,1
2444,SUP-02444,"Centrum Men","سنتروم رجال",Supplements,420.00,131,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622205444569,2027-03-27,1
2445,MED-02445,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,175,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622227647121,2027-02-28,1
2446,MED-02446,"Panadol Extra","بانادول إكسترا",Medicine,45.00,174,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622664569955,2025-12-28,1
2447,MED-02447,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,85,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622684705949,2026-08-25,1
2448,COS-02448,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,51,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622833703632,2027-06-29,1
2449,SUP-02449,"Centrum Men","سنتروم رجال",Supplements,420.00,29,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622718550964,2026-10-23,1
2450,MED-02450,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,153,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622263601654,2026-05-22,1
2451,MED-02451,"Panadol Extra","بانادول إكسترا",Medicine,45.00,78,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622165649466,2026-11-01,1
2452,MED-02452,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,131,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622675258689,2027-09-13,1
2453,COS-02453,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,87,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622758472596,2026-01-12,1
2454,SUP-02454,"Centrum Men","سنتروم رجال",Supplements,420.00,123,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622115374871,2026-04-27,1
2455,MED-02455,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,63,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622389238717,2026-01-29,1
2456,MED-02456,"Panadol Extra","بانادول إكسترا",Medicine,45.00,167,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622298073709,2026-12-17,1
2457,MED-02457,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,169,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622628592007,2026-10-21,1
2458,COS-02458,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,5,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622118901183,2027-08-06,1
2459,SUP-02459,"Centrum Men","سنتروم رجال",Supplements,420.00,64,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622556572082,2027-01-30,1
2460,MED-02460,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,34,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622547272589,2026-01-06,1
2461,MED-02461,"Panadol Extra","بانادول إكسترا",Medicine,45.00,149,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622101690972,2027-08-02,1
2462,MED-02462,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,117,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622571606143,2026-11-29,1
2463,COS-02463,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,120,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62264111713,2027-05-03,1
2464,SUP-02464,"Centrum Men","سنتروم رجال",Supplements,420.00,138,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622185806411,2026-07-25,1
2465,MED-02465,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,119,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622878906033,2025-12-04,1
2466,MED-02466,"Panadol Extra","بانادول إكسترا",Medicine,45.00,41,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622342114496,2026-07-20,1
2467,MED-02467,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,90,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622717789836,2027-04-23,1
2468,COS-02468,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,125,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622698600965,2026-08-03,1
2469,SUP-02469,"Centrum Men","سنتروم رجال",Supplements,420.00,138,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,62214720668,2027-09-20,1
2470,MED-02470,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,5,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622560473011,2026-06-27,1
2471,MED-02471,"Panadol Extra","بانادول إكسترا",Medicine,45.00,180,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622182916941,2027-07-10,1
2472,MED-02472,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,59,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622501335037,2027-04-21,1
2473,COS-02473,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,75,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622199642050,2026-10-17,1
2474,SUP-02474,"Centrum Men","سنتروم رجال",Supplements,420.00,27,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622401845242,2026-06-23,1
2475,MED-02475,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,184,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622462426881,2026-10-11,1
2476,MED-02476,"Panadol Extra","بانادول إكسترا",Medicine,45.00,20,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622724294640,2026-04-23,1
2477,MED-02477,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,91,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622730393288,2026-12-31,1
2478,COS-02478,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,191,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622308019424,2026-02-16,1
2479,SUP-02479,"Centrum Men","سنتروم رجال",Supplements,420.00,32,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622544142572,2026-02-26,1
2480,MED-02480,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,163,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62238899061,2026-11-25,1
2481,MED-02481,"Panadol Extra","بانادول إكسترا",Medicine,45.00,100,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622253355056,2027-06-14,1
2482,MED-02482,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,83,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622430579514,2026-02-10,1
2483,COS-02483,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,164,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622324473692,2026-12-21,1
2484,SUP-02484,"Centrum Men","سنتروم رجال",Supplements,420.00,126,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622887431357,2026-11-11,1
2485,MED-02485,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,135,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62239368850,2026-12-05,1
2486,MED-02486,"Panadol Extra","بانادول إكسترا",Medicine,45.00,183,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,62236711621,2025-12-04,1
2487,MED-02487,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,103,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622972477849,2027-11-02,1
2488,COS-02488,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,79,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62278858678,2026-12-15,1
2489,SUP-02489,"Centrum Men","سنتروم رجال",Supplements,420.00,139,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622238560799,2026-10-04,1
2490,MED-02490,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,95,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622615942541,2026-11-04,1
2491,MED-02491,"Panadol Extra","بانادول إكسترا",Medicine,45.00,154,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622903006119,2026-06-12,1
2492,MED-02492,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,46,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622663277248,2027-09-14,1
2493,COS-02493,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,187,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62231269796,2025-12-19,1
2494,SUP-02494,"Centrum Men","سنتروم رجال",Supplements,420.00,47,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622900236824,2027-05-26,1
2495,MED-02495,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,141,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622193927558,2025-11-30,1
2496,MED-02496,"Panadol Extra","بانادول إكسترا",Medicine,45.00,115,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622944783971,2027-05-30,1
2497,MED-02497,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,198,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,62289271088,2026-02-17,1
2498,COS-02498,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,49,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622971597772,2026-09-12,1
2499,SUP-02499,"Centrum Men","سنتروم رجال",Supplements,420.00,89,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622209815159,2026-03-11,1
2500,MED-02500,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,125,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622509543660,2027-09-16,1
2501,MED-02501,"Panadol Extra","بانادول إكسترا",Medicine,45.00,144,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622656603094,2027-08-28,1
2502,MED-02502,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,84,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622494413014,2026-07-13,1
2503,COS-02503,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,109,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622498403743,2026-08-22,1
2504,SUP-02504,"Centrum Men","سنتروم رجال",Supplements,420.00,49,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622924212539,2027-03-16,1
2505,MED-02505,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,112,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622961168146,2027-04-09,1
2506,MED-02506,"Panadol Extra","بانادول إكسترا",Medicine,45.00,121,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622554973082,2027-06-09,1
2507,MED-02507,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,53,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622527246357,2027-07-22,1
2508,COS-02508,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,64,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622204156959,2027-05-30,1
2509,SUP-02509,"Centrum Men","سنتروم رجال",Supplements,420.00,111,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622217230734,2027-05-10,1
